chennai_crime_dataset_high_accuracy_5000_records
crime_id,crime_type,reported_datetime,road_name,latitude,longitude,road_segment_id,lighting,road_type,crime_count_6mo,crime_types_in_area,police_distance_km,cctv_present,eyewitness_reports,victims_count,victims_age_group,victims_gender,severity_level,case_status,primary_evidence,jurisdiction,reported_by,community_reports,safety_score,affected_route_id,affected_segments,proximity_to_route_km,sanitized_description,area_type,hour,month,day_of_week,is_night,is_weekend
crime_0737,burglary,2025-05-15 18:20:21,Road_14,13.082731,80.229865,seg_5350,Moderate,Main road,264,"vandalism,theft",3.95,Yes,1,2,Child,Mixed,Critical,Under Investigation,No evidence,Chennai North,Anonymous Tip,4,5.802,route_350,seg_9434,0.371,Crime incident reported and under investigation.,medium_crime,21,5,3,1,0
crime_0738,vandalism,2024-12-08 18:20:21,Road_37,12.951156,80.246876,seg_5385,Moderate,Main road,400,"eve_teasing,theft,burglary",2.13,No,0,2,Mixed,Mixed,High,Closed - Unsolved,No evidence,Chennai South,Anonymous Tip,2,6.278,route_133,seg_5465;seg_6345;seg_9981;seg_8567,1.3,Crime incident reported and under investigation.,low_crime,5,12,6,1,1
crime_0739,scam,2025-03-23 18:20:21,Road_78,12.996785,80.315641,seg_4501,Poor,Residential,400,"theft,robbery,eve_teasing",3.84,No,4,3,Child,Female,High,Under Investigation,CCTV footage,Chennai East,Hospital,2,6.468,route_479,seg_9732;seg_6478,0.392,Crime incident reported and under investigation.,medium_crime,13,3,6,0,1
crime_0740,robbery,2025-04-01 18:20:21,Road_94,13.00252,80.31199,seg_5776,Poor,Main road,400,theft,3.58,No,1,3,Mixed,Male,Low,Under Investigation,Digital trace,Chennai East,Anonymous Tip,6,5.315,route_956,seg_4565;seg_3169;seg_1870,0.455,Crime incident reported and under investigation.,medium_crime,21,4,1,1,0
crime_0741,robbery,2025-08-18 18:20:21,Road_52,13.071605,80.21838,seg_1556,Poor,Main road,318,"eve_teasing,theft",2.5,Yes,3,3,Adult,Male,Low,Closed - Unsolved,Digital trace,Chennai East,Anonymous Tip,3,5.522,route_736,seg_5517;seg_1204,1.824,Crime incident reported and under investigation.,medium_crime,1,8,0,1,0
crime_0742,murder,2025-11-01 18:20:21,Road_9,13.124826,80.18098,seg_8711,Moderate,Main road,400,"burglary,vandalism,robbery",3.52,No,2,2,Adult,Male,High,Open,Witness statements,Chennai East,Police Report,10,6.455,route_365,seg_2882;seg_8033,0.96,Crime incident reported and under investigation.,medium_crime,3,11,5,1,1
crime_0743,robbery,2025-02-03 18:20:21,Road_73,13.133447,80.237798,seg_1561,Moderate,Residential,50,"rape,burglary,vandalism",2.94,Yes,0,2,Mixed,Mixed,Low,Closed - Arrest,No evidence,Chennai Central,Hospital,10,8.205,route_120,seg_1980;seg_6333;seg_5693;seg_2349,0.979,Crime incident reported and under investigation.,low_crime,9,2,0,0,0
crime_0744,theft,2025-08-22 18:20:21,Road_42,12.981812,80.230495,seg_4339,Moderate,Alley,50,eve_teasing,2.98,Yes,2,1,Mixed,Female,High,Closed - Arrest,Digital trace,Chennai Central,Anonymous Tip,9,6.821,route_385,seg_8965,1.686,Crime incident reported and under investigation.,low_crime,17,8,4,0,0
crime_0745,scam,2025-08-10 18:20:21,Road_74,12.955346,80.205797,seg_3850,Dark,Highway,400,"rape,robbery,assault",7.57,No,2,3,Adult,Male,Medium,Open,No evidence,Chennai East,NGO Report,3,1.753,route_498,seg_7372,1.697,Crime incident reported and under investigation.,high_crime,17,8,6,0,1
crime_0746,assault,2025-02-20 18:20:21,Road_62,13.02552,80.228484,seg_8932,Good,Underpass,75,homicide,2.95,Yes,1,3,Adult,Mixed,High,Closed - Arrest,Digital trace,Chennai Central,Citizen App,12,6.263,route_712,seg_7189;seg_2720,0.186,Crime incident reported and under investigation.,low_crime,21,2,3,1,0
crime_0747,vandalism,2025-08-17 18:20:21,Road_14,12.994854,80.22545,seg_7397,Good,Underpass,50,"murder,burglary,vandalism",2.2,Yes,5,3,Mixed,Male,Critical,Under Investigation,Witness statements,Chennai East,Citizen App,4,6.864,route_419,seg_5671;seg_6919,1.751,Crime incident reported and under investigation.,low_crime,12,8,6,0,1
crime_0748,robbery,2024-12-25 18:20:21,Road_35,13.109953,80.202847,seg_9844,Moderate,Highway,222,eve_teasing,2.56,No,2,2,Adult,Mixed,Critical,Open,No evidence,Chennai South,Anonymous Tip,1,6.439,route_131,seg_3081,1.44,Crime incident reported and under investigation.,medium_crime,12,12,2,0,0
crime_0749,murder,2025-07-22 18:20:21,Road_23,13.066903,80.239982,seg_9611,Moderate,Market street,132,"scam,homicide,assault",2.78,No,0,2,Child,Male,High,Closed - Arrest,No evidence,Chennai North,Anonymous Tip,0,6.312,route_889,seg_1031;seg_9783;seg_5702;seg_8303,0.164,Crime incident reported and under investigation.,low_crime,19,7,1,0,0
crime_0750,burglary,2025-05-24 18:20:21,Road_74,12.991596,80.31712,seg_9982,Poor,Market street,400,"theft,vandalism,scam",2.29,No,1,3,Mixed,Female,High,Under Investigation,CCTV footage,Chennai North,Anonymous Tip,12,5.576,route_134,seg_2504;seg_2537;seg_2202;seg_9951,1.259,Crime incident reported and under investigation.,medium_crime,18,5,5,0,1
crime_0751,murder,2024-12-19 18:20:21,Road_1,13.134086,80.322443,seg_5550,Good,Highway,50,"homicide,theft",0.5,Yes,2,3,Child,Female,Critical,Under Investigation,CCTV footage,Chennai East,Anonymous Tip,1,9.097,route_354,seg_5695;seg_4958,1.552,Crime incident reported and under investigation.,very_low_crime,22,12,3,1,0
crime_0752,murder,2025-06-03 18:20:21,Road_79,13.144593,80.295709,seg_1656,Good,Main road,50,"scam,burglary,robbery",0.69,Yes,0,2,Mixed,Male,Low,Open,Witness statements,Chennai North,Hospital,11,8.696,route_666,seg_7881;seg_6550,1.674,Crime incident reported and under investigation.,very_low_crime,14,6,1,0,0
crime_0753,homicide,2025-03-08 18:20:21,Road_10,13.026111,80.2711,seg_5944,Good,Residential,50,"burglary,rape,vandalism",2.7,Yes,1,3,Child,Female,Low,Closed - Arrest,Digital trace,Chennai South,Anonymous Tip,3,8.048,route_119,seg_9696;seg_4956,1.565,Crime incident reported and under investigation.,low_crime,19,3,5,0,1
crime_0754,rape,2025-05-21 18:20:21,Road_6,13.124107,80.227577,seg_1484,Moderate,Main road,400,"rape,vandalism,burglary",3.62,No,5,1,Child,Male,Medium,Closed - Unsolved,No evidence,Chennai South,Hospital,6,6.072,route_666,seg_6097;seg_3829;seg_1741;seg_3507,0.121,Crime incident reported and under investigation.,medium_crime,3,5,2,1,0
crime_0755,theft,2025-08-31 18:20:21,Road_29,13.140576,80.231622,seg_5816,Good,Alley,50,"burglary,vandalism",1.22,Yes,2,2,Child,Mixed,Critical,Open,Forensic samples,Chennai North,Hospital,1,7.438,route_655,seg_2355;seg_6955,1.209,Crime incident reported and under investigation.,low_crime,12,8,6,0,1
crime_0756,eve_teasing,2024-11-07 18:20:21,Road_62,13.011586,80.232909,seg_8450,Moderate,Underpass,110,"burglary,homicide",2.05,Yes,4,2,Child,Mixed,Low,Under Investigation,Digital trace,Chennai East,Anonymous Tip,7,7.604,route_887,seg_1998;seg_8588,1.284,Crime incident reported and under investigation.,low_crime,20,11,3,1,0
crime_0757,robbery,2024-12-16 18:20:21,Road_10,12.990109,80.336006,seg_9940,Poor,Highway,400,scam,3.52,No,2,1,Mixed,Mixed,Medium,Closed - Arrest,Forensic samples,Chennai East,NGO Report,8,5.603,route_470,seg_5014;seg_4949,0.385,Crime incident reported and under investigation.,medium_crime,18,12,0,0,0
crime_0758,theft,2025-07-22 18:20:21,Road_59,13.073266,80.222729,seg_1674,Moderate,Main road,50,"eve_teasing,theft,scam",2.38,Yes,4,3,Mixed,Female,Low,Closed - Unsolved,Forensic samples,Chennai South,Anonymous Tip,6,4.977,route_988,seg_4888;seg_5394;seg_9996,0.878,Crime incident reported and under investigation.,medium_crime,7,7,1,0,0
crime_0759,rape,2025-03-17 18:20:21,Road_32,13.012641,80.21646,seg_3390,Moderate,Residential,400,"murder,robbery",1.89,No,5,3,Child,Female,Low,Closed - Unsolved,Witness statements,Chennai East,NGO Report,10,6.681,route_616,seg_8692,0.901,Crime incident reported and under investigation.,low_crime,4,3,0,1,0
crime_0760,rape,2025-02-06 18:20:21,Road_97,13.117127,80.244476,seg_9013,Good,Alley,66,"murder,eve_teasing",2.15,Yes,4,2,Child,Male,Low,Closed - Unsolved,CCTV footage,Chennai Central,Citizen App,1,7.044,route_580,seg_2627;seg_6298,1.127,Crime incident reported and under investigation.,low_crime,21,2,3,1,0
crime_0761,theft,2025-03-16 18:20:21,Road_38,12.978659,80.343542,seg_2129,Poor,Underpass,242,homicide,3.24,Yes,5,2,Adult,Male,Critical,Under Investigation,Witness statements,Chennai South,Citizen App,11,5.451,route_877,seg_1850;seg_7766;seg_3894,1.825,Crime incident reported and under investigation.,medium_crime,8,3,6,0,1
crime_0762,assault,2025-10-28 18:20:21,Road_48,13.048618,80.302845,seg_1155,Moderate,Highway,50,vandalism,2.94,Yes,5,1,Mixed,Male,Critical,Open,Forensic samples,Chennai West,Police Report,4,6.057,route_941,seg_3060;seg_7102;seg_6483,1.551,Crime incident reported and under investigation.,low_crime,8,10,1,0,0
crime_0763,scam,2025-09-17 18:20:21,Road_25,12.96577,80.302318,seg_8036,Poor,Underpass,315,"murder,robbery",2.46,Yes,0,1,Child,Male,Medium,Under Investigation,No evidence,Chennai Central,Anonymous Tip,12,6.022,route_491,seg_5855;seg_3154,1.85,Crime incident reported and under investigation.,medium_crime,2,9,2,1,0
crime_0764,theft,2025-07-01 18:20:21,Road_83,13.118989,80.211851,seg_8129,Moderate,Alley,400,"murder,theft",3.15,No,3,1,Child,Mixed,High,Closed - Arrest,Witness statements,Chennai East,Police Report,10,5.009,route_791,seg_6091;seg_5113,0.315,Crime incident reported and under investigation.,medium_crime,3,7,1,1,0
crime_0765,scam,2025-09-23 18:20:21,Road_95,13.123911,80.323095,seg_3450,Good,Underpass,50,"eve_teasing,rape,vandalism",0.6,Yes,1,2,Adult,Female,Low,Closed - Unsolved,No evidence,Chennai North,Hospital,11,8.692,route_672,seg_1204;seg_8874;seg_8914;seg_5561,1.622,Crime incident reported and under investigation.,very_low_crime,6,9,1,1,0
crime_0766,eve_teasing,2025-06-18 18:20:21,Road_82,13.100554,80.322536,seg_2175,Good,Underpass,50,eve_teasing,0.91,Yes,0,3,Adult,Male,Low,Under Investigation,No evidence,Chennai West,Citizen App,3,9.198,route_561,seg_6441;seg_5881;seg_7167,0.548,Crime incident reported and under investigation.,very_low_crime,1,6,2,1,0
crime_0767,robbery,2024-11-23 18:20:21,Road_94,13.104591,80.203374,seg_9991,Moderate,Main road,400,"vandalism,rape,scam",2.97,No,0,3,Mixed,Female,Medium,Closed - Unsolved,CCTV footage,Chennai North,NGO Report,1,6.434,route_447,seg_6246;seg_7997;seg_8163;seg_5832,0.163,Crime incident reported and under investigation.,medium_crime,8,11,5,0,1
crime_0768,assault,2025-01-28 18:20:21,Road_93,12.966583,80.347436,seg_3591,Poor,Highway,400,"eve_teasing,rape",2.69,No,1,3,Child,Female,Critical,Closed - Unsolved,CCTV footage,Chennai South,Anonymous Tip,7,5.419,route_180,seg_2249;seg_3281;seg_3981;seg_5808,1.891,Crime incident reported and under investigation.,medium_crime,19,1,1,0,0
crime_0769,assault,2025-03-18 18:20:21,Road_80,13.001272,80.221124,seg_6916,Good,Highway,57,"murder,eve_teasing,homicide",2.93,No,2,2,Adult,Mixed,Low,Open,No evidence,Chennai West,Hospital,6,7.526,route_870,seg_4695;seg_2974,1.966,Crime incident reported and under investigation.,low_crime,14,3,1,0,0
crime_0770,theft,2025-02-14 18:20:21,Road_85,13.077743,80.296573,seg_1738,Moderate,Alley,50,"robbery,theft",1.71,Yes,5,3,Mixed,Male,High,Under Investigation,Witness statements,Chennai Central,Police Report,10,7.141,route_651,seg_8801;seg_5675;seg_8899,1.813,Crime incident reported and under investigation.,low_crime,9,2,4,0,0
crime_0771,assault,2025-06-01 18:20:21,Road_87,13.128964,80.195186,seg_3896,Moderate,Underpass,400,vandalism,2.03,No,5,1,Mixed,Mixed,Critical,Under Investigation,Digital trace,Chennai Central,Citizen App,7,5.213,route_565,seg_8061,1.438,Crime incident reported and under investigation.,medium_crime,23,6,6,1,1
crime_0772,theft,2025-02-18 18:20:21,Road_21,13.042077,80.248239,seg_3198,Moderate,Underpass,50,"assault,burglary,scam",2.05,Yes,1,3,Child,Mixed,Low,Under Investigation,Digital trace,Chennai North,Citizen App,11,6.7,route_977,seg_5641;seg_9682;seg_8369;seg_7755,0.265,Crime incident reported and under investigation.,low_crime,11,2,1,0,0
crime_0773,murder,2025-05-11 18:20:21,Road_67,13.065101,80.251071,seg_2967,Moderate,Main road,50,"assault,murder",1.69,Yes,2,1,Adult,Female,Critical,Under Investigation,No evidence,Chennai West,Police Report,1,8.35,route_294,seg_2572;seg_7198;seg_8154;seg_1137,0.713,Crime incident reported and under investigation.,low_crime,19,5,6,0,1
crime_0774,robbery,2025-04-03 18:20:21,Road_18,13.019139,80.315951,seg_4964,Moderate,Underpass,241,rape,3.5,Yes,3,1,Adult,Mixed,High,Closed - Unsolved,Witness statements,Chennai South,Anonymous Tip,5,4.102,route_990,seg_6968;seg_5249;seg_1891,1.024,Crime incident reported and under investigation.,medium_crime,2,4,3,1,0
crime_0775,murder,2025-08-14 18:20:21,Road_70,13.01882,80.348815,seg_8511,Poor,Main road,80,burglary,2.14,Yes,3,1,Adult,Mixed,Medium,Closed - Arrest,CCTV footage,Chennai East,Citizen App,7,4.043,route_495,seg_6469;seg_5801;seg_5031;seg_3678,0.841,Crime incident reported and under investigation.,medium_crime,9,8,3,0,0
crime_0776,assault,2025-07-06 18:20:21,Road_85,13.08802,80.30505,seg_3006,Good,Market street,50,rape,0.55,Yes,3,2,Mixed,Male,High,Closed - Arrest,Digital trace,Chennai West,Citizen App,7,8.769,route_656,seg_3241;seg_8650,1.667,Crime incident reported and under investigation.,very_low_crime,18,7,6,0,1
crime_0777,burglary,2025-08-14 18:20:21,Road_28,12.961274,80.18003,seg_9805,Poor,Market street,400,assault,5.43,No,4,1,Adult,Mixed,Critical,Closed - Unsolved,Digital trace,Chennai North,Police Report,10,1.583,route_595,seg_4332;seg_2615;seg_6351,0.795,Crime incident reported and under investigation.,high_crime,3,8,3,1,0
crime_0778,murder,2024-12-06 18:20:21,Road_1,13.146205,80.222792,seg_6666,Moderate,Alley,400,"assault,rape",2.17,No,0,2,Adult,Mixed,Critical,Open,CCTV footage,Chennai South,Police Report,1,5.503,route_995,seg_2231;seg_8764;seg_9877,0.448,Crime incident reported and under investigation.,medium_crime,2,12,4,1,0
crime_0779,assault,2025-10-16 18:20:21,Road_28,12.977063,80.225706,seg_9707,Good,Market street,50,"assault,vandalism,burglary",2.44,Yes,5,2,Adult,Mixed,Medium,Under Investigation,Digital trace,Chennai South,Hospital,12,6.374,route_467,seg_7288;seg_5222,1.882,Crime incident reported and under investigation.,low_crime,3,10,3,1,0
crime_0780,vandalism,2024-11-26 18:20:21,Road_77,13.106466,80.312707,seg_1772,Good,Underpass,50,"homicide,burglary,eve_teasing",0.53,Yes,0,3,Child,Male,Medium,Under Investigation,Forensic samples,Chennai South,NGO Report,2,9.415,route_821,seg_6295;seg_4049,1.96,Crime incident reported and under investigation.,very_low_crime,4,11,1,1,0
crime_0781,burglary,2024-11-14 18:20:21,Road_38,13.06182,80.278468,seg_8512,Moderate,Highway,50,"vandalism,burglary,homicide",1.14,Yes,4,2,Child,Mixed,Medium,Under Investigation,Forensic samples,Chennai West,Hospital,3,8.352,route_578,seg_8826;seg_5103,1.172,Crime incident reported and under investigation.,low_crime,19,11,3,0,0
crime_0782,scam,2025-06-08 18:20:21,Road_6,12.993787,80.267783,seg_2246,Moderate,Highway,236,"theft,homicide,murder",1.14,No,5,1,Child,Male,High,Closed - Unsolved,CCTV footage,Chennai South,Hospital,3,6.917,route_588,seg_7567;seg_9941,0.798,Crime incident reported and under investigation.,low_crime,19,6,6,0,1
crime_0783,robbery,2025-10-22 18:20:21,Road_37,13.025607,80.276935,seg_3520,Good,Alley,50,scam,1.08,Yes,0,3,Adult,Male,Medium,Under Investigation,CCTV footage,Chennai Central,NGO Report,6,6.608,route_644,seg_6322;seg_8106;seg_2662,0.057,Crime incident reported and under investigation.,low_crime,12,10,2,0,0
crime_0784,eve_teasing,2025-08-09 18:20:21,Road_46,13.134736,80.300663,seg_7722,Good,Highway,50,"scam,assault,homicide",0.7,Yes,0,2,Adult,Female,Critical,Closed - Unsolved,Forensic samples,Chennai West,Citizen App,0,9.186,route_393,seg_9949,1.72,Crime incident reported and under investigation.,very_low_crime,14,8,5,0,1
crime_0785,theft,2025-03-12 18:20:21,Road_5,13.130671,80.28604,seg_8796,Good,Main road,50,"burglary,theft,vandalism",0.44,Yes,1,2,Mixed,Mixed,Medium,Closed - Arrest,Digital trace,Chennai East,NGO Report,1,9.735,route_843,seg_3400;seg_3598;seg_1075;seg_2602,1.691,Crime incident reported and under investigation.,very_low_crime,21,3,2,1,0
crime_0786,vandalism,2025-08-30 18:20:21,Road_30,12.950527,80.281784,seg_2585,Moderate,Residential,400,"rape,burglary",2.43,No,1,1,Mixed,Mixed,Low,Closed - Unsolved,CCTV footage,Chennai East,Hospital,1,4.615,route_730,seg_4450,1.363,Crime incident reported and under investigation.,medium_crime,16,8,5,0,1
crime_0787,assault,2025-03-09 18:20:21,Road_64,13.113051,80.330409,seg_1792,Good,Underpass,50,"murder,burglary,eve_teasing",0.49,Yes,5,3,Child,Mixed,Medium,Closed - Unsolved,No evidence,Chennai North,Citizen App,2,9.584,route_255,seg_2919;seg_1952;seg_8292;seg_2261,1.941,Crime incident reported and under investigation.,very_low_crime,2,3,6,1,1
crime_0788,eve_teasing,2025-09-07 18:20:21,Road_10,13.141368,80.266266,seg_2471,Good,Alley,50,"robbery,eve_teasing",0.32,Yes,1,2,Adult,Male,High,Closed - Arrest,Witness statements,Chennai Central,NGO Report,6,9.565,route_849,seg_9686;seg_5330,1.202,Crime incident reported and under investigation.,very_low_crime,2,9,6,1,1
crime_0789,homicide,2025-10-03 18:20:21,Road_13,13.053886,80.188478,seg_4055,Poor,Residential,99,scam,2.84,Yes,5,2,Child,Mixed,Medium,Closed - Arrest,Witness statements,Chennai South,NGO Report,7,4.665,route_274,seg_5299;seg_3103,0.286,Crime incident reported and under investigation.,medium_crime,14,10,4,0,0
crime_0790,scam,2025-09-19 18:20:21,Road_34,13.056125,80.244639,seg_1712,Moderate,Main road,97,"rape,eve_teasing",1.29,Yes,5,2,Adult,Mixed,Critical,Closed - Unsolved,Forensic samples,Chennai East,Hospital,11,6.568,route_838,seg_7670,1.027,Crime incident reported and under investigation.,low_crime,4,9,4,1,0
crime_0791,rape,2025-10-03 18:20:21,Road_40,13.04962,80.307444,seg_3667,Moderate,Highway,113,"rape,homicide,eve_teasing",1.22,No,1,3,Child,Male,High,Open,Forensic samples,Chennai North,NGO Report,0,8.011,route_476,seg_6880;seg_1067,0.771,Crime incident reported and under investigation.,low_crime,16,10,4,0,0
crime_0792,robbery,2025-06-13 18:20:21,Road_18,13.090049,80.194142,seg_2670,Poor,Underpass,109,murder,3.72,Yes,2,3,Child,Male,Medium,Under Investigation,Forensic samples,Chennai North,Hospital,10,4.732,route_428,seg_9632,0.05,Crime incident reported and under investigation.,medium_crime,10,6,4,0,0
crime_0793,eve_teasing,2025-06-10 18:20:21,Road_42,13.102682,80.206465,seg_2120,Poor,Residential,400,"assault,scam,rape",3.08,No,4,2,Mixed,Mixed,Medium,Under Investigation,Digital trace,Chennai South,Anonymous Tip,9,5.063,route_257,seg_6549;seg_4509;seg_5845,0.43,Crime incident reported and under investigation.,medium_crime,19,6,1,0,0
crime_0794,homicide,2025-07-18 18:20:21,Road_50,13.062665,80.286273,seg_9160,Good,Highway,61,"murder,assault",1.31,Yes,0,3,Mixed,Female,Critical,Closed - Unsolved,Forensic samples,Chennai South,Hospital,9,8.362,route_986,seg_9843;seg_3300;seg_8346;seg_2463,1.714,Crime incident reported and under investigation.,low_crime,23,7,4,1,0
crime_0795,scam,2025-03-24 18:20:21,Road_5,13.062869,80.222227,seg_7736,Moderate,Alley,400,homicide,3.02,No,2,3,Child,Mixed,Low,Under Investigation,CCTV footage,Chennai West,Police Report,11,5.819,route_435,seg_9280,0.098,Crime incident reported and under investigation.,medium_crime,6,3,0,1,0
crime_0796,scam,2025-09-09 18:20:21,Road_24,13.078188,80.334836,seg_1479,Moderate,Main road,50,"rape,murder,eve_teasing",1.17,Yes,4,3,Mixed,Mixed,Medium,Under Investigation,Forensic samples,Chennai Central,Anonymous Tip,3,8.033,route_875,seg_1491;seg_5293;seg_1350,1.507,Crime incident reported and under investigation.,low_crime,12,9,1,0,0
crime_0797,theft,2025-08-20 18:20:21,Road_59,13.111969,80.261532,seg_8772,Good,Main road,50,"theft,burglary,vandalism",0.79,Yes,1,2,Child,Female,Medium,Closed - Unsolved,CCTV footage,Chennai East,Hospital,8,8.586,route_868,seg_2426,0.828,Crime incident reported and under investigation.,very_low_crime,19,8,2,0,0
